ID;Categoria;Texto da Demanda;Canal de Entrada;Data;Status da Resposta;Nível de Instrução;Localização
[NOVO ID];Sugestão;Acredito que Garanhuns deveria ter mais áreas de lazer com brinquedos adaptados para crianças com deficiência. A inclusão social é fundamental e todos os espaços públicos devem ser acessíveis;Formulário Online;27/08/25;Em Análise;Pós-graduação;Garanhuns
[NOVO ID];Sugestão;Proponho a instalação de mais brinquedos adaptados para crianças com deficiência em Garanhuns. É importante que as áreas de lazer sejam inclusivas e acessíveis a todos;Formulário Online;27/08/25;Em Análise;Pós-graduação;Garanhuns
[NOVO ID];Sugestão;Sugiro que a prefeitura de Garanhuns crie áreas de lazer mais inclusivas. A instalação de brinquedos adaptados para crianças com deficiência é um passo crucial para a inclusão social;Formulário Online;27/08/25;Em Análise;Pós-graduação;Garanhuns
[NOVO ID];Sugestão;Minha sugestão é que a prefeitura de Garanhuns invista em mais áreas de lazer com brinquedos adaptados. A inclusão das crianças com deficiência em espaços públicos deve ser uma prioridade;Formulário Online;27/08/25;Em Análise;Pós-graduação;Garanhuns
[NOVO ID];Sugestão;Para promover a inclusão social, sugiro a criação de mais áreas de lazer com brinquedos adaptados para crianças com deficiência em Garanhuns. É importante que a cidade seja acessível a todos;Formulário Online;27/08/25;Em Análise;Pós-graduação;Garanhuns
[NOVO ID];Elogio;O atendimento no Centro de Atendimento ao Cidadão em Paulista foi impecável. Fui atendido de forma rápida e com muita cortesia. A eficiência do serviço me surpreendeu positivamente;Telefone;28/08/25;Respondida;Médio;Paulista
[NOVO ID];Elogio;O serviço do Centro de Atendimento ao Cidadão de Paulista foi excelente. O atendimento foi rápido, eficiente e com muita cortesia, superando minhas expectativas;Telefone;28/08/25;Respondida;Médio;Paulista
[NOVO ID];Elogio;Gostaria de elogiar a equipe do Centro de Atendimento ao Cidadão em Paulista. A agilidade e a cordialidade no atendimento me impressionaram positivamente, mostrando a qualidade do serviço;Telefone;28/08/25;Respondida;Médio;Paulista
[NOVO ID];Elogio;Fui atendido no Centro de Atendimento ao Cidadão em Paulista e fiquei muito satisfeito. A eficiência e a rapidez com que resolveram minha demanda são dignas de aplausos;Telefone;28/08/25;Respondida;Médio;Paulista
[NOVO ID];Elogio;Parabéns pelo ótimo atendimento no Centro de Atendimento ao Cidadão em Paulista. Os funcionários foram muito atenciosos e eficientes, o que tornou o processo muito mais fácil e rápido;Telefone;28/08/25;Respondida;Médio;Paulista
[NOVO ID];Elogio;O atendimento no Centro de Atendimento ao Cidadão de Paulista é de alta qualidade. A rapidez e a cortesia dos funcionários me surpreenderam, demonstrando um serviço público de excelência;Telefone;28/08/25;Respondida;Médio;Paulista
[NOVO ID];Solicitação;Solicito a limpeza e capinação de um terreno baldio na Rua das Flores, em Afogados da Ingazeira, que pertence à prefeitura e está acumulando lixo e mato alto.;Presencial;28/08/25;Encaminhada;Médio;Afogados da Ingazeira
[NOVO ID];Solicitação;Peço que limpem o terreno da prefeitura na Rua das Flores, em Afogados da Ingazeira. Está cheio de mato e lixo, virou um lixão.;Presencial;28/08/25;Encaminhada;Médio;Afogados da Ingazeira
[NOVO ID];Solicitação;Gostaria de solicitar a manutenção de um terreno de propriedade municipal na Rua das Flores, que se encontra em estado de abandono, com acúmulo de detritos e vegetação alta.;Presencial;28/08/25;Encaminhada;Médio;Afogados da Ingazeira
[NOVO ID];Solicitação;O terreno baldio da prefeitura na Rua das Flores precisa de limpeza urgente. O acúmulo de lixo e mato está atraindo bichos e causando problemas para a vizinhança em Afogados da Ingazeira.;Presencial;28/08/25;Encaminhada;Médio;Afogados da Ingazeira
[NOVO ID];Solicitação;Por favor, realizem a limpeza e o corte do mato no terreno baldio da prefeitura localizado na Rua das Flores. O local está muito sujo.;Presencial;28/08/25;Encaminhada;Médio;Afogados da Ingazeira
[NOVO ID];Solicitação;Venho pedir a capinação e a retirada do lixo de um terreno da prefeitura na Rua das Flores, em Afogados da Ingazeira. O local está abandonado, cheio de mato, e os moradores estão jogando mais lixo lá.;Presencial;28/08/25;Encaminhada;Médio;Afogados da Ingazeira
[NOVO ID];Sugestão;A prefeitura de Serra Talhada deveria criar um sistema de agendamento online para todos os serviços públicos. A espera em filas em repartições públicas é muito grande e perde-se muito tempo;E-mail;28/08/25;Em Análise;Médio;Serra Talhada
[NOVO ID];Sugestão;Proponho que a prefeitura de Serra Talhada crie um sistema de agendamento online para os serviços públicos. A espera nas filas é muito grande e a população perde muito tempo, o que poderia ser evitado com um sistema de agendamento;E-mail;28/08/25;Em Análise;Médio;Serra Talhada
[NOVO ID];Sugestão;Minha sugestão é que a prefeitura de Serra Talhada crie um sistema de agendamento online para todos os serviços públicos. Isso diminuiria o tempo de espera e evitaria as filas nas repartições;E-mail;28/08/25;Em Análise;Médio;Serra Talhada
[NOVO ID];Sugestão;Sugiro que Serra Talhada adote um sistema de agendamento online para os serviços da prefeitura. As longas filas nas repartições públicas são um problema que poderia ser resolvido com essa solução digital;E-mail;28/08/25;Em Análise;Médio;Serra Talhada
[NOVO ID];Sugestão;Acredito que a prefeitura de Serra Talhada deveria criar um sistema de agendamento online para todos os seus serviços. Isso reduziria as longas filas e otimizaria o tempo dos cidadãos;E-mail;28/08/25;Em Análise;Médio;Serra Talhada
[NOVO ID];Sugestão;O tempo de espera nas filas para serviços públicos em Serra Talhada é muito longo. Sugiro que a prefeitura crie um sistema de agendamento online para evitar esse problema e oferecer um serviço mais ágil;E-mail;28/08/25;Em Análise;Médio;Serra Talhada
[NOVO ID];Elogio;A reforma da escola do meu filho em Petrolina ficou maravilhosa. As salas estão modernas e a quadra esportiva foi totalmente renovada. A infraestrutura de qualidade faz toda a diferença na educação;Presencial;29/08/25;Respondida;Fundamental;Petrolina
[NOVO ID];Elogio;Parabenizo a reforma na escola do meu filho em Petrolina. A modernização das salas de aula e a renovação da quadra esportiva criaram um ambiente muito melhor para o aprendizado;Presencial;29/08/25;Respondida;Fundamental;Petrolina
[NOVO ID];Elogio;Quero elogiar o resultado da reforma da escola do meu filho em Petrolina. As novas instalações e a quadra esportiva totalmente renovada mostram um investimento importante na educação e no bem-estar dos estudantes;Presencial;29/08/25;Respondida;Fundamental;Petrolina
[NOVO ID];Elogio;O trabalho de reforma na escola do meu filho em Petrolina é excelente. A modernização das salas e a nova quadra esportiva são ótimos exemplos de como uma infraestrutura de qualidade impacta positivamente a educação;Presencial;29/08/25;Respondida;Fundamental;Petrolina
[NOVO ID];Elogio;A infraestrutura da escola do meu filho em Petrolina melhorou muito com a reforma. As salas estão modernas e a quadra esportiva foi totalmente reconstruída, o que é um grande avanço para a educação;Presencial;29/08/25;Respondida;Fundamental;Petrolina
[NOVO ID];Elogio;Fiquei muito feliz com a reforma da escola em Petrolina. As salas de aula modernas e a nova quadra esportiva são a prova de que a qualidade da infraestrutura é fundamental para o ensino;Presencial;29/08/25;Respondida;Fundamental;Petrolina
[NOVO ID];Pedido de Acesso à Informação (LAI);Solicito o detalhamento, em formato de planilha, de todos os gastos com publicidade e propaganda da Prefeitura de Garanhuns no primeiro semestre de 2025, incluindo veículos de comunicação e valores.;E-mail;29/08/25;Arquivada;Médio;Garanhuns
[NOVO ID];Pedido de Acesso à Informação (LAI);Pela LAI, quero uma planilha com tudo que a Prefeitura de Garanhuns gastou com propaganda na primeira metade de 2025. A planilha precisa mostrar onde o dinheiro foi gasto (rádio, jornal, etc.) e o valor de cada um.;E-mail;29/08/25;Arquivada;Médio;Garanhuns
[NOVO ID];Pedido de Acesso à Informação (LAI);Nos termos da Lei de Acesso à Informação, requeiro um relatório pormenorizado, em formato de planilha, das despesas com publicidade e propaganda da Prefeitura de Garanhuns, referente ao primeiro semestre de 2025. O relatório deve discriminar os veículos de comunicação contratados e os respectivos valores pagos.;E-mail;29/08/25;Arquivada;Médio;Garanhuns
[NOVO ID];Pedido de Acesso à Informação (LAI);Quanto a Prefeitura de Garanhuns gastou com publicidade e propaganda no primeiro semestre de 2025? Solicito, via LAI, uma planilha detalhando esses gastos, com os nomes dos veículos de comunicação e os valores pagos a cada um.;E-mail;29/08/25;Arquivada;Médio;Garanhuns
[NOVO ID];Pedido de Acesso à Informação (LAI);Com base na LAI, solicito o envio de uma planilha detalhando os gastos totais da Prefeitura de Garanhuns com publicidade no primeiro semestre de 2025. É necessário que constem os nomes dos veículos de comunicação e os valores de cada contrato.;E-mail;29/08/25;Arquivada;Médio;Garanhuns
[NOVO ID];Pedido de Acesso à Informação (LAI);Para fins de transparência, e amparado pela LAI, peço uma planilha com o detalhamento dos gastos com publicidade da Prefeitura de Garanhuns de janeiro a junho de 2025. A planilha deve incluir os valores e os nomes dos veículos de comunicação beneficiados.;E-mail;29/08/25;Arquivada;Médio;Garanhuns
[NOVO ID];Sugestão;Proponho a construção de mais bibliotecas públicas e comunitárias em Paulista. A falta de acesso a livros e materiais de leitura é um problema na educação;Telefone;29/08/25;Em Análise;Fundamental;Paulista
[NOVO ID];Sugestão;Acredito que a prefeitura de Paulista deveria construir mais bibliotecas públicas e comunitárias. A falta de acesso a livros e materiais de leitura prejudica a educação na cidade;Telefone;29/08/25;Em Análise;Fundamental;Paulista
[NOVO ID];Sugestão;Para melhorar a educação em Paulista, proponho a construção de mais bibliotecas públicas. O acesso a livros é fundamental para o desenvolvimento da população, e o número de bibliotecas é insuficiente;Telefone;29/08/25;Em Análise;Fundamental;Paulista
[NOVO ID];Sugestão;A falta de bibliotecas públicas e comunitárias em Paulista é um problema. Sugiro que a prefeitura invista na construção de mais espaços para que a população tenha acesso a livros e a materiais de leitura;Telefone;29/08/25;Em Análise;Fundamental;Paulista
[NOVO ID];Sugestão;Minha sugestão é que a prefeitura de Paulista construa mais bibliotecas. O acesso a livros e a materiais de leitura é um problema na cidade, o que afeta diretamente a educação;Telefone;29/08/25;Em Análise;Fundamental;Paulista
[NOVO ID];Sugestão;Sugiro a construção de mais bibliotecas públicas e comunitárias em Paulista. A falta de acesso a livros e materiais de leitura é um problema grave na educação, e a criação de mais espaços de leitura pode ajudar a resolver essa questão;Telefone;29/08/25;Em Análise;Fundamental;Paulista
[NOVO ID];Elogio;Parabéns pela realização dos eventos culturais em Caruaru. A diversidade de atrações e a organização têm atraído muitas pessoas, valorizando a cultura local e promovendo o lazer na cidade;E-mail;30/08/25;Respondida;Superior;Caruaru
[NOVO ID];Elogio;Gostaria de elogiar a realização dos eventos culturais em Caruaru. A variedade das atrações e a excelente organização têm valorizado a cultura local e proporcionado ótimas opções de lazer para a população;E-mail;30/08/25;Respondida;Superior;Caruaru
[NOVO ID];Elogio;Os eventos culturais em Caruaru têm sido fantásticos. A diversidade de atrações e a organização são notáveis, o que tem atraído um grande público e valorizado a cultura local;E-mail;30/08/25;Respondida;Superior;Caruaru
[NOVO ID];Elogio;Parabéns pela qualidade dos eventos culturais em Caruaru. A programação diversificada e a organização impecável têm tornado a cidade mais atraente e incentivado a participação de mais pessoas;E-mail;30/08/25;Respondida;Superior;Caruaru
[NOVO ID];Elogio;O trabalho de promoção cultural em Caruaru é exemplar. Os eventos são bem organizados e a variedade de atrações tem sido um ponto alto. É uma ótima forma de promover o lazer e valorizar a cultura da cidade;E-mail;30/08/25;Respondida;Superior;Caruaru
[NOVO ID];Elogio;A realização dos eventos culturais em Caruaru merece elogios. A diversidade das atrações e a organização impecável têm atraído muitas pessoas, o que contribui para o lazer e a valorização da cultura local;E-mail;30/08/25;Respondida;Superior;Caruaru
[NOVO ID];Sugestão;Acredito que Arcoverde deveria promover mais feiras de adoção de animais. O número de cães e gatos de rua é muito alto, e a adoção é uma forma de solucionar o problema;Formulário Online;30/08/25;Em Análise;Superior;Arcoverde
[NOVO ID];Sugestão;Sugiro que Arcoverde organize mais feiras de adoção de animais. O grande número de cães e gatos de rua é um problema, e a adoção é a melhor maneira de ajudar esses animais;Formulário Online;30/08/25;Em Análise;Superior;Arcoverde
[NOVO ID];Sugestão;Para combater o grande número de cães e gatos de rua, proponho que Arcoverde promova mais feiras de adoção de animais. É uma forma de incentivar a adoção responsável;Formulário Online;30/08/25;Em Análise;Superior;Arcoverde
[NOVO ID];Sugestão;A prefeitura de Arcoverde deveria promover mais feiras de adoção. O número de animais abandonados é muito alto, e a adoção é uma forma eficaz de resolver o problema;Formulário Online;30/08/25;Em Análise;Superior;Arcoverde
[NOVO ID];Sugestão;Acredito que Arcoverde precisa de mais feiras de adoção para ajudar a controlar a população de animais de rua. O grande número de cães e gatos abandonados é um problema sério;Formulário Online;30/08/25;Em Análise;Superior;Arcoverde
[NOVO ID];Sugestão;O número de cães e gatos de rua em Arcoverde é alarmante. Sugiro que a prefeitura promova mais feiras de adoção para encontrar um lar para esses animais e ajudar a solucionar o problema;Formulário Online;30/08/25;Em Análise;Superior;Arcoverde
[NOVO ID];Elogio;A agilidade na poda de árvores na minha rua em Garanhuns foi impressionante. O serviço foi feito de forma segura e eficiente, e a equipe demonstrou grande profissionalismo. Muito obrigado;Formulário Online;31/08/25;Respondida;Médio;Garanhuns
[NOVO ID];Elogio;Gostaria de elogiar a equipe de Garanhuns pela rapidez e profissionalismo na poda de árvores na minha rua. O serviço foi realizado com total segurança e eficiência;Formulário Online;31/08/25;Respondida;Médio;Garanhuns
[NOVO ID];Elogio;Parabenizo a prefeitura de Garanhuns pela agilidade na poda de árvores. O trabalho foi feito de forma segura e eficiente, e a equipe demonstrou grande profissionalismo;Formulário Online;31/08/25;Respondida;Médio;Garanhuns
[NOVO ID];Elogio;A agilidade e a competência com que a equipe de Garanhuns podou as árvores da minha rua são impressionantes. O serviço foi rápido e eficiente. Muito obrigado;Formulário Online;31/08/25;Respondida;Médio;Garanhuns
[NOVO ID];Elogio;Fiquei muito satisfeito com o serviço de poda de árvores em Garanhuns. A equipe agiu com rapidez, eficiência e profissionalismo, tornando a rua mais segura;Formulário Online;31/08/25;Respondida;Médio;Garanhuns
[NOVO ID];Elogio;O serviço de poda de árvores em Garanhuns é digno de aplausos. A equipe foi muito ágil e profissional, realizando o trabalho com segurança e eficiência. Fiquei muito grato;Formulário Online;31/08/25;Respondida;Médio;Garanhuns
[NOVO ID];Sugestão;Sugiro que Petrolina crie um sistema de monitoramento das praias por câmeras de segurança. O aumento de turistas e a falta de policiamento tem gerado insegurança na população;E-mail;31/08/25;Em Análise;Técnico;Petrolina
[NOVO ID];Sugestão;Para aumentar a segurança nas praias de Petrolina, sugiro a instalação de um sistema de monitoramento com câmeras. A falta de policiamento e o aumento do fluxo de turistas têm gerado insegurança;E-mail;31/08/25;Em Análise;Técnico;Petrolina
[NOVO ID];Sugestão;Proponho que a prefeitura de Petrolina instale câmeras de segurança para monitorar as praias. Com o aumento de turistas e o policiamento insuficiente, a população tem se sentido insegura;E-mail;31/08/25;Em Análise;Técnico;Petrolina
[NOVO ID];Sugestão;A falta de segurança nas praias de Petrolina é um problema. Minha sugestão é que seja criado um sistema de monitoramento com câmeras para ajudar o policiamento e garantir a segurança de moradores e turistas;E-mail;31/08/25;Em Análise;Técnico;Petrolina
[NOVO ID];Sugestão;Sugiro que Petrolina invista em um sistema de câmeras de segurança nas praias para compensar a falta de policiamento. Isso ajudaria a aumentar a segurança da população e dos turistas;E-mail;31/08/25;Em Análise;Técnico;Petrolina
[NOVO ID];Sugestão;Com o aumento de turistas, as praias de Petrolina precisam de mais segurança. Proponho que a prefeitura instale câmeras para monitorar os locais, o que ajudaria a combater a insegurança;E-mail;31/08/25;Em Análise;Técnico;Petrolina
[NOVO ID];Elogio;A nova plataforma de agendamento de consultas online em Serra Talhada é excelente. O sistema é intuitivo e facilitou muito a marcação de horários, evitando filas e esperas desnecessárias;Telefone;01/09/25;Respondida;Pós-graduação;Serra Talhada
[NOVO ID];Elogio;O novo sistema de agendamento online de consultas em Serra Talhada é ótimo. A plataforma é fácil de usar e tornou o processo de marcar horários muito mais rápido, o que eliminou filas e esperas;Telefone;01/09/25;Respondida;Pós-graduação;Serra Talhada
[NOVO ID];Elogio;Parabenizo o lançamento da nova plataforma para agendamento online de consultas em Serra Talhada. O sistema é muito intuitivo e ajudou a evitar longas filas e esperas nos postos de saúde;Telefone;01/09/25;Respondida;Pós-graduação;Serra Talhada
[NOVO ID];Elogio;Gostaria de elogiar a nova plataforma de agendamento de consultas em Serra Talhada. O sistema é muito eficiente e fácil de usar, o que facilitou a marcação de horários e evitou as esperas desnecessárias;Telefone;01/09/25;Respondida;Pós-graduação;Serra Talhada
[NOVO ID];Elogio;A plataforma de agendamento de consultas online em Serra Talhada é excelente. O sistema é muito intuitivo e tornou a marcação de horários mais rápida e prática. Parabéns pela iniciativa;Telefone;01/09/25;Respondida;Pós-graduação;Serra Talhada
[NOVO ID];Elogio;Fiquei muito satisfeito com a nova plataforma de agendamento online de consultas em Serra Talhada. O sistema é intuitivo e facilita a marcação de horários, o que reduz filas e o tempo de espera;Telefone;01/09/25;Respondida;Pós-graduação;Serra Talhada
[NOVO ID];Solicitação;Peço a instalação de uma lombada na Avenida Coronel Arlindo Pacheco de Albuquerque, em Arcoverde, em frente à Escola Estadual Senador Vitorino Freire, para aumentar a segurança dos alunos.;E-mail;01/09/25;Em Análise;Técnico;Arcoverde
[NOVO ID];Solicitação;Para proteger os alunos da Escola Estadual Senador Vitorino Freire, peço que coloquem uma lombada na Avenida Coronel Arlindo Pacheco de Albuquerque, em Arcoverde.;E-mail;01/09/25;Em Análise;Técnico;Arcoverde
[NOVO ID];Solicitação;Solicito a implantação de um redutor de velocidade na Avenida Coronel Arlindo Pacheco de Albuquerque, em frente à Escola Estadual Senador Vitorino Freire, para garantir a segurança dos estudantes.;E-mail;01/09/25;Em Análise;Técnico;Arcoverde
[NOVO ID];Solicitação;Os carros passam em alta velocidade na Avenida Coronel Arlindo Pacheco de Albuquerque, colocando em risco os alunos da Escola Senador Vitorino Freire. É preciso instalar uma lombada no local.;E-mail;01/09/25;Em Análise;Técnico;Arcoverde
[NOVO ID];Solicitação;A segurança dos alunos da Escola Estadual Senador Vitorino Freire exige a instalação de uma lombada na Avenida Coronel Arlindo Pacheco de Albuquerque.;E-mail;01/09/25;Em Análise;Técnico;Arcoverde
[NOVO ID];Solicitação;É necessária a instalação de um quebra-molas em frente à Escola Estadual Senador Vitorino Freire, na Avenida Coronel Arlindo Pacheco de Albuquerque, para a segurança dos alunos.;E-mail;01/09/25;Em Análise;Técnico;Arcoverde
[NOVO ID];Sugestão;A prefeitura de Caruaru deveria oferecer aulas de dança e música gratuitas para idosos em centros comunitários. Isso incentivaria a atividade física e a socialização dos mais velhos;Telefone;01/09/25;Em Análise;Médio;Caruaru
[NOVO ID];Sugestão;Sugiro que a prefeitura de Caruaru ofereça aulas de dança e música gratuitas para idosos em centros comunitários. Isso seria ótimo para incentivar a atividade física e a socialização dos mais velhos;Telefone;01/09/25;Em Análise;Médio;Caruaru
[NOVO ID];Sugestão;Para promover a saúde e a socialização dos idosos em Caruaru, proponho que a prefeitura ofereça aulas de dança e música em centros comunitários. A iniciativa seria muito benéfica para a população idosa;Telefone;01/09/25;Em Análise;Médio;Caruaru
[NOVO ID];Sugestão;Acredito que a prefeitura de Caruaru deveria criar um programa de aulas de dança e música gratuitas para idosos. A iniciativa incentivaria a atividade física e o convívio social;Telefone;01/09/25;Em Análise;Médio;Caruaru
[NOVO ID];Sugestão;Sugiro que a prefeitura de Caruaru ofereça aulas de dança e música gratuitas para idosos em centros comunitários. É uma ótima maneira de incentivar a atividade física e a interação social;Telefone;01/09/25;Em Análise;Médio;Caruaru
[NOVO ID];Sugestão;Minha sugestão é que a prefeitura de Caruaru promova aulas de dança e música em centros comunitários para os idosos. Isso ajudaria na saúde física e mental dos mais velhos, além de estimular a socialização;Telefone;01/09/25;Em Análise;Médio;Caruaru
[NOVO ID];Elogio;Quero parabenizar o trabalho da Defesa Civil de Olinda durante as últimas chuvas. A resposta foi rápida e o suporte à população foi essencial para evitar danos maiores;Presencial;02/09/25;Respondida;Técnico;Olinda
[NOVO ID];Elogio;Parabenizo a Defesa Civil de Olinda pela pronta resposta e pelo suporte eficiente durante o período de chuvas. O trabalho de vocês foi fundamental para a segurança da população e para evitar grandes prejuízos;Presencial;02/09/25;Respondida;Técnico;Olinda
[NOVO ID];Elogio;A Defesa Civil de Olinda merece um elogio especial pela atuação durante as chuvas recentes. A resposta rápida e a assistência à população foram essenciais, evitando danos graves;Presencial;02/09/25;Respondida;Técnico;Olinda
[NOVO ID];Elogio;Venho expressar minha admiração pelo trabalho da Defesa Civil de Olinda. A agilidade em responder e o suporte oferecido à população foram cruciais para a segurança de todos durante as últimas chuvas;Presencial;02/09/25;Respondida;Técnico;Olinda
[NOVO ID];Elogio;Gostaria de parabenizar a Defesa Civil de Olinda pela competência demonstrada durante as últimas chuvas. O rápido apoio à população foi inestimável, ajudando a evitar maiores problemas;Presencial;02/09/25;Respondida;Técnico;Olinda
[NOVO ID];Elogio;O trabalho da Defesa Civil de Olinda durante as chuvas recentes foi exemplar. A rapidez na resposta e o apoio à população foram essenciais para garantir a segurança e evitar danos maiores;Presencial;02/09/25;Respondida;Técnico;Olinda
[NOVO ID];Pedido de Acesso à Informação (LAI);Requeiro a relação completa da frota de veículos oficiais da Prefeitura de Vitória de Santo Antão, com informação de modelo, ano e secretaria responsável por cada veículo.;Formulário Online;02/09/25;Em Análise;Técnico;Vitória de Santo Antão
[NOVO ID];Pedido de Acesso à Informação (LAI);Pela LAI, peço a lista de todos os carros oficiais da Prefeitura de Vitória de Santo Antão. A lista deve informar o modelo, o ano e qual secretaria é responsável por cada um.;Formulário Online;02/09/25;Em Análise;Técnico;Vitória de Santo Antão
[NOVO ID];Pedido de Acesso à Informação (LAI);Gostaria de solicitar, com base na LAI, a listagem completa da frota de veículos da Prefeitura de Vitória de Santo Antão, detalhando o modelo, ano de fabricação e a secretaria de lotação de cada um.;Formulário Online;02/09/25;Em Análise;Técnico;Vitória de Santo Antão
[NOVO ID];Pedido de Acesso à Informação (LAI);Quais são os veículos que compõem a frota oficial da Prefeitura de Vitória de Santo Antão? Solicito, via LAI, uma lista com o modelo, ano e a secretaria responsável por cada um.;Formulário Online;02/09/25;Em Análise;Técnico;Vitória de Santo Antão
[NOVO ID];Pedido de Acesso à Informação (LAI);Solicito a relação da frota de veículos da Prefeitura de Vitória de Santo Antão, informando modelo, ano e secretaria responsável por cada carro.;Formulário Online;02/09/25;Em Análise;Técnico;Vitória de Santo Antão
[NOVO ID];Pedido de Acesso à Informação (LAI);Nos termos da Lei de Acesso à Informação, requeiro a relação da frota veicular oficial do município de Vitória de Santo Antão, especificando o modelo, o ano e a secretaria de uso para cada veículo.;Formulário Online;02/09/25;Em Análise;Técnico;Vitória de Santo Antão
[NOVO ID];Sugestão;Proponho a implementação de um programa de incentivo fiscal para empresas que contratam jovens em Jaboatão dos Guararapes. O desemprego juvenil na cidade é muito alto;Formulário Online;02/09/25;Em Análise;Superior;Jaboatão dos Guararapes
[NOVO ID];Sugestão;A prefeitura de Jaboatão dos Guararapes deveria criar um programa de incentivo fiscal para empresas que empregam jovens. O alto desemprego juvenil na cidade é um problema social que precisa de uma solução;Formulário Online;02/09/25;Em Análise;Superior;Jaboatão dos Guararapes
[NOVO ID];Sugestão;Sugiro que a prefeitura de Jaboatão dos Guararapes ofereça incentivos fiscais para as empresas que contratam jovens. Essa medida ajudaria a combater o alto índice de desemprego juvenil na cidade;Formulário Online;02/09/25;Em Análise;Superior;Jaboatão dos Guararapes
[NOVO ID];Sugestão;Para combater o desemprego entre os jovens em Jaboatão dos Guararapes, proponho a implementação de um programa de incentivo fiscal para empresas que os contratam. A iniciativa incentivaria a criação de empregos;Formulário Online;02/09/25;Em Análise;Superior;Jaboatão dos Guararapes
[NOVO ID];Sugestão;Acredito que Jaboatão dos Guararapes deveria dar incentivos fiscais a empresas que criam vagas para jovens. O alto desemprego juvenil é um problema sério que merece atenção;Formulário Online;02/09/25;Em Análise;Superior;Jaboatão dos Guararapes
[NOVO ID];Sugestão;Minha sugestão é que a prefeitura de Jaboatão dos Guararapes crie um programa de incentivo fiscal para empresas que contratam jovens. Isso ajudaria a reduzir o desemprego juvenil e a desenvolver a economia local;Formulário Online;02/09/25;Em Análise;Superior;Jaboatão dos Guararapes
[NOVO ID];Elogio;O projeto de revitalização das praças de Jaboatão dos Guararapes tem sido um sucesso. Os espaços estão limpos e bem-cuidados, oferecendo um ambiente seguro para as famílias. Um grande investimento na qualidade de vida;E-mail;03/09/25;Respondida;Superior;Jaboatão dos Guararapes
[NOVO ID];Elogio;O projeto de revitalização das praças em Jaboatão dos Guararapes é um grande sucesso. Os espaços estão limpos e bem cuidados, o que garante um ambiente mais seguro e agradável para as famílias;E-mail;03/09/25;Respondida;Superior;Jaboatão dos Guararapes
[NOVO ID];Elogio;Parabéns pela revitalização das praças de Jaboatão dos Guararapes. Os espaços estão limpos, bem conservados e oferecem um ambiente seguro para as famílias, melhorando a qualidade de vida da população;E-mail;03/09/25;Respondida;Superior;Jaboatão dos Guararapes
[NOVO ID];Elogio;Gostaria de elogiar o projeto de revitalização das praças em Jaboatão dos Guararapes. Os espaços estão limpos e bem cuidados, o que mostra um ótimo investimento em lazer e segurança para as famílias;E-mail;03/09/25;Respondida;Superior;Jaboatão dos Guararapes
[NOVO ID];Elogio;A revitalização das praças em Jaboatão dos Guararapes é um excelente investimento. Os espaços estão limpos e bem cuidados, o que proporciona um ambiente mais seguro e agradável para a comunidade;E-mail;03/09/25;Respondida;Superior;Jaboatão dos Guararapes
[NOVO ID];Elogio;Fiquei muito satisfeito com o projeto de revitalização das praças de Jaboatão dos Guararapes. Os locais estão limpos e bem cuidados, criando um ambiente seguro e agradável para as famílias. Um grande avanço para a cidade;E-mail;03/09/25;Respondida;Superior;Jaboatão dos Guararapes
[NOVO ID];Solicitação;Gostaria de solicitar uma vaga para meu filho de 3 anos na creche municipal mais próxima da minha residência, no bairro de Casa Amarela, Recife.;Telefone;03/09/25;Pendente;Médio;Recife
[NOVO ID];Solicitação;Preciso de uma vaga para meu filho de 3 anos em uma creche municipal aqui em Casa Amarela, Recife. Como devo proceder?;Telefone;03/09/25;Pendente;Médio;Recife
[NOVO ID];Solicitação;Estou tentando matricular meu filho de 3 anos na creche municipal mais próxima da minha casa, no bairro de Casa Amarela. Poderiam me informar sobre a disponibilidade de vagas?;Telefone;03/09/25;Pendente;Médio;Recife
[NOVO ID];Solicitação;Venho por meio deste contato buscar uma vaga para meu filho, que tem 3 anos, na rede de creches municipais de Casa Amarela, Recife.;Telefone;03/09/25;Pendente;Médio;Recife
[NOVO ID];Solicitação;Quero inscrever meu filho de 3 anos em uma creche pública perto da minha residência, em Casa Amarela. Qual o procedimento?;Telefone;03/09/25;Pendente;Médio;Recife
[NOVO ID];Solicitação;Como faço para conseguir uma vaga na creche para meu filho de 3 anos? Moro em Casa Amarela, Recife, e preciso da unidade mais próxima.;Telefone;03/09/25;Pendente;Médio;Recife
[NOVO ID];Sugestão;Sugiro que a prefeitura de Olinda realize mutirões de limpeza e conscientização sobre descarte de lixo em áreas próximas a rios e mangues. Isso protegeria a vida marinha e a fauna local;E-mail;03/09/25;Em Análise;Pós-graduação;Olinda
[NOVO ID];Sugestão;A prefeitura de Olinda deveria organizar mutirões de limpeza e campanhas de conscientização sobre o descarte de lixo perto de rios e mangues. Isso protegeria a fauna e a vida marinha local;E-mail;03/09/25;Em Análise;Pós-graduação;Olinda
[NOVO ID];Sugestão;Proponho a realização de mutirões de limpeza em Olinda e campanhas de conscientização sobre o descarte de lixo em áreas próximas a rios e mangues. A medida ajudaria a proteger a vida marinha e a fauna local;E-mail;03/09/25;Em Análise;Pós-graduação;Olinda
